,id,name,unit,sourceNote,sourceOrganization,topics,source.id,source.value
15890,SE.SEC.ENRR.FE,"Inscripción escolar, nivel secundario, mujeres (% bruto) ",,"Tasa bruta de matrícula, educación secundaria, todos los programas, mujeres. Corresponde al número total de niñas matriculadas en educación secundaria, independientemente de su edad, expresado como porcentaje de la población total en edad oficial de cursar enseñanza secundaria. La TBM puede ser superior a 100% debido a la inclusión de estudiantes mayores y menores a la edad oficial ya sea por repetir grados o por un ingreso precoz o tardío a dicho nivel de enseñanza.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15891,SE.SEC.ENRR.LO,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15892,SE.SEC.ENRR.LO.FE,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15893,SE.SEC.ENRR.LO.MA,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15894,SE.SEC.ENRR.MA,"Inscripción escolar, nivel secundario, varones (% bruto) ",,"Tasa bruta de matrícula, educación secundaria, todos los programas, varones. Corresponde al  número total de niños matriculados en educación secundaria, independientemente de su edad, expresado como porcentaje de la población total de niños en edad oficial de cursar enseñanza secundaria. La TBM puede ser superior a 100% debido a la inclusión de estudiantes mayores y menores a la edad oficial ya sea por repetir grados o por un ingreso precoz o tardío a dicho nivel de enseñanza.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15895,SE.SEC.ENRR.MF,,,,,[],57,
15896,SE.SEC.ENRR.UP,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15897,SE.SEC.ENRR.UP.FE,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15898,SE.SEC.ENRR.UP.MA,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15899,SE.SEC.NENR,"Inscripción escolar, nivel secundario (% neto)",,"Tasa neta de matrícula, enseñanza secundaria, todos los programas, total. Corresponde a la proporción entre el número de estudiantes en edad de cursar educación secundaria, matriculados en dicho nivel de educación, y la población total en edad de cursar educación secundaria.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15900,SE.SEC.NENR.FE,"Inscripción escolar, nivel secundario, mujeres (% neto) ",,"Tasa neta de matrícula, enseñanza secundaria, todos los programas, mujeres. Corresponde a la proporción entre el número de niñas en edad de cursar educación secundaria, matriculadas en dicho nivel de educación, y la población total de niñas en edad de cursar educación secundaria.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15901,SE.SEC.NENR.MA,"Inscripción escolar, nivel secundario, varones (% neto) ",,"Tasa neta de matrícula, enseñanza secundaria, todos los programas, varones. Corresponde a la proporción entre el número de niños en edad de cursar educación secundaria, matriculados en dicho nivel de educación, y la población total de niños en edad de cursar educación secundaria.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15902,SE.SEC.PRIV.ZS,"Inscripción escolar, nivel secundario, sector privado (% del total del nivel secundario) ",,"Porcentaje de matrícula en instituciones privadas, educación secundaria. Corresponde a la matrícula en instituciones privadas de educación secundaria, expresada como porcentaje de la matrícula total (en instituciones públicas y privadas) en dicho nivel de enseñanza. “Institución privada” se refiere a todas las instituciones educacionales no operadas por la autoridad pública, independientemente de si reciben apoyo financiero de ella. Un porcentaje alto indica gran participación de sectores distintos al gubernamental (entidades religiosas y otras organizaciones, asociaciones, comunidades, empresas privadas o personas) en la prestación organizada de programas educacionales.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15903,SE.SEC.PROG.FE.ZS,"Transición a la escuela secundaria, mujeres (%)",,Progression to secondary school refers to the number of new entrants to the first grade of secondary school in a given year as a percentage of the number of students enrolled in the final grade of primary school in the previous year (minus the number of repeaters from the last grade of primary education in the given year).,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15904,SE.SEC.PROG.MA.ZS,"Transición a la escuela secundaria, varones (%)",,Progression to secondary school refers to the number of new entrants to the first grade of secondary school in a given year as a percentage of the number of students enrolled in the final grade of primary school in the previous year (minus the number of repeaters from the last grade of primary education in the given year).,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15905,SE.SEC.PROG.ZS,Transición a la escuela secundaria (%),,"Number of students admitted to the first grade of a higher level of education in a given year, expressed as a percentage of the number of students enrolled in the final grade of the lower level of education in the previous year. Divide the number of new entrants in the first grade of the specified higher cycle or level of education by the number of pupils who were enrolled in the final grade of the preceding cycle or level of education in the previous school year, and multiply by 100. High transition rates indicate a high level of access or transition from one level of education to the next. They also reflect the intake capacity of the next level of education. Inversely, low transition rates can signal problems in the bridging between two cycles or levels of education, due to either deficiencies in the examination system, or inadequate admission capacity in the higher cycle or level of education, or both. This indicator can be distorted by incorrect distinction between new entrants and repeaters, especially in the first grade of the specified higher level of education. Students who interrupted their studies for one or more years after having completed the lower level of education, together with the migrant students, could also affect the quality of this indicator.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (Unesco).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15906,SE.SEC.REPT.FE.ZS,,,,,[],57,
15907,SE.SEC.REPT.MA.ZS,,,,,[],57,
15908,SE.SEC.REPT.ZS,,,,,[],57,
15909,SE.SEC.TCAQ.FE.ZS,"Maestros capacitados en educación de nivel secundario, mujeres (% de maestras mujeres)",,"Number of female teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching at the secondary level in the given country, expressed as a percentage of the total number of female teachers at the secondary level.",UNESCO Institute for Statistics,"[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15910,SE.SEC.TCAQ.LO.FE.ZS,"Maestros capacitados en el ciclo inferior de la educación de nivel secundario, mujeres (% de maestras mujeres)",,Trained teachers in lower secondary education are the percentage of lower secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15911,SE.SEC.TCAQ.LO.MA.ZS,"Maestros capacitados en el ciclo inferior de la educación de nivel secundario, varones (% de maestros varones)",,Trained teachers in lower secondary education are the percentage of lower secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15912,SE.SEC.TCAQ.LO.ZS,Maestros capacitados en el ciclo inferior de la educación de nivel secundario (% del total de maestros),,Trained teachers in lower secondary education are the percentage of lower secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15913,SE.SEC.TCAQ.MA.ZS,"Maestros capacitados en educación de nivel secundario, varones (% de maestros varones)",,"Number of male teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching at the secondary level in the given country, expressed as a percentage of the total number of male teachers at the secondary level.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15914,SE.SEC.TCAQ.UP.FE.ZS,"Maestros capacitados en el ciclo superior de la educación de nivel secundario, mujeres (% de maestras mujeres)",,Trained teachers in upper secondary education are the percentage of upper secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15915,SE.SEC.TCAQ.UP.MA.ZS,"Maestros capacitados en el ciclo superior de la educación de nivel secundario, varones (% de maestros varones)",,Trained teachers in upper secondary education are the percentage of upper secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15916,SE.SEC.TCAQ.UP.ZS,Maestros capacitados en el ciclo superior de la educación de nivel secundario (% del total de maestros),,Trained teachers in upper secondary education are the percentage of upper secondary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15917,SE.SEC.TCAQ.ZS,"Maestros capacitados en educación de nivel secundario, (% del total de maestros)",,"Number of teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching at the secondary level in the given country, expressed as a percentage of the total number of teachers at the secondary level.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15918,SE.SEC.TCHR,"Educación de nivel secundario, maestros",,"Personal docente en la educación secundaria, instituciones públicas y privadas, tiempo completo y parcial, todos los programas, total. Corresponde al número total de docentes en instituciones públicas y privadas de educación secundaria (niveles 2 y 3 de la CINE). El término “docentes” se refiere a personas empleadas a tiempo completo o parcial, facultados oficialmente para guiar y dirigir la experiencia de aprendizaje de alumnos y estudiantes, independientemente de título académico o del medio de enseñanza (presencial y (o) a distancia). Esta definición excluye al personal educacional que no cumple funciones docentes activas (por ejemplo, directores y directoras de escuela que no imparten docencia) y personas que trabajan ocasionalmente o de manera voluntaria en instituciones educacionales.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15919,SE.SEC.TCHR.FE,"Educación de nivel secundario, maestras",,"Personal docente en educación secundaria, instituciones públicas y privadas, tiempo completo y parcial, todos los programas, mujeres. Corresponde al número total de maestras en instituciones públicas y privadas de educación secundaria (niveles 2 y 3 de la CINE). El término “docentes” se refiere a personas empleadas a tiempo completo o parcial y facultados oficialmente para guiar y dirigir la experiencia de aprendizaje de alumnos y estudiantes, independientemente de título académico o del medio de enseñanza (presencial y (o) a distancia). Esta definición excluye al personal educacional que no cumple funciones docentes activas (por ejemplo, directores y directoras de escuela que no imparten docencia) y personas que trabajan ocasionalmente o de manera voluntaria en instituciones educacionales.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15920,SE.SEC.TCHR.FE.ZS,"Educación de nivel secundario, maestros (% de mujeres)",,"Porcentaje de maestras, educación secundaria. Corresponde al número de maestras en el nivel secundario, expresado como porcentaje del total de docentes (varones y mujeres) en dicho nivel en un año escolar determinado. El término “docentes” se refiere a personas empleadas a tiempo completo o parcial, facultadas oficialmente para guiar y dirigir la experiencia de aprendizaje de alumnos y estudiantes, independientemente de su título académico o del medio (presencial y (o) a distancia). Esta definición excluye al personal educacional que no cumple funciones docentes activas (por ejemplo, directores y directoras de escuela que no imparten docencia) y personas que trabajan ocasionalmente o de manera voluntaria en instituciones educacionales.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15921,SE.SEC.TCHR.GC,,,,,[],57,
15922,SE.SEC.TCHR.GC.FE.ZS,,,,,[],57,
15923,SE.SEC.TCHR.VO,,,,,[],57,
15924,SE.SEC.TCHR.VO.FE.ZS,,,,,[],57,
15925,SE.SEC.UNER,,,,,[],57,
15926,SE.SEC.UNER.FE,,,,,[],57,
15927,SE.SEC.UNER.FE.ZS,,,,,[],57,
15928,SE.SEC.UNER.LO.FE.ZS,"Adolescentes que no asisten a la escuela, mujeres (% de mujeres en edad de asistir al ciclo inferior de la escuela secundaria)",,Adolescents out of school are the percentage of lower secondary school age adolescents who are not enrolled in school.,"United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15929,SE.SEC.UNER.LO.MA.ZS,"Adolescentes que no asisten a la escuela, varones (% de varones en edad de asistir al ciclo inferior de la escuela secundaria)",,Adolescents out of school are the percentage of lower secondary school age adolescents who are not enrolled in school.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15930,SE.SEC.UNER.LO.ZS,Adolescentes que no asisten a la escuela (% de adolescentes en edad de asistir al ciclo inferior de la escuela secundaria),,Adolescents out of school are the percentage of lower secondary school age adolescents who are not enrolled in school.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15931,SE.SEC.UNER.MA,,,,,[],57,
15932,SE.SEC.UNER.MA.ZS,,,,,[],57,
15933,SE.SEC.UNER.ZS,,,,,[],57,
15934,SE.SRSEC.NENR.ZS,,,,,[],45,
15935,SE.STUD.JRSEC,,,,,[],45,
15936,SE.STUD.PRM,,,,,[],45,
15937,SE.STUD.SRSEC,,,,,[],45,
15938,SE.TCHR.JRSEC,,,,,[],45,
15939,SE.TCHR.PRM,,,,,[],45,
15940,SE.TCHR.SRSEC,,,,,[],45,
15941,SE.TER.CMPL.FE.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15942,SE.TER.CMPL.MA.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15943,SE.TER.CMPL.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15944,SE.TER.CUAT.BA.FE.ZS,"Nivel de instrucción, al menos nivel de licenciatura o equivalente, población de más de 25 años, mujeres (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed Bachelor's or equivalent.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15945,SE.TER.CUAT.BA.MA.ZS,"Nivel de instrucción, al menos nivel de licenciatura o equivalente, población de más de 25 años, varones (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed Bachelor's or equivalent.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15946,SE.TER.CUAT.BA.ZS,"Nivel de instrucción, al menos nivel de licenciatura o equivalente, población de más de 25 años, total (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed Bachelor's or equivalent.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15947,SE.TER.CUAT.DO.FE.ZS,"Nivel de instrucción, al menos nivel de doctorado o equivalente, población de más de 25 años, mujeres (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15948,SE.TER.CUAT.DO.MA.ZS,"Nivel de instrucción, al menos nivel de doctorado o equivalente, población de más de 25 años, varones (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15949,SE.TER.CUAT.DO.ZS,"Nivel de instrucción, al menos nivel de doctorado o equivalente, población de más de 25 años, total (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15950,SE.TER.CUAT.MS.FE.ZS,"Nivel de instrucción, al menos nivel de maestría o equivalente, población de más de 25 años, mujeres (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed Master's or equivalent.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15951,SE.TER.CUAT.MS.MA.ZS,"Nivel de instrucción, al menos nivel de maestría o equivalente, población de más de 25 años, varones (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed Master's or equivalent.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15952,SE.TER.CUAT.MS.ZS,"Nivel de instrucción, al menos nivel de maestría o equivalente, población de más de 25 años, total (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed Master's or equivalent.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15953,SE.TER.CUAT.ST.FE.ZS,"Nivel de instrucción, al menos escuela terciaria de ciclo corto finalizada, población de más de 25 años, mujeres (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed short-cycle tertiary education.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15954,SE.TER.CUAT.ST.MA.ZS,"Nivel de instrucción, al menos escuela terciaria de ciclo corto finalizada, población de más de 25 años, varones (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed short-cycle tertiary education.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15955,SE.TER.CUAT.ST.ZS,"Nivel de instrucción, al menos escuela terciaria de ciclo corto finalizada, población de más de 25 años, total (%) (acumulativo)",,The percentage of population ages 25 and over that attained or completed short-cycle tertiary education.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15956,SE.TER.ENRL,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15957,SE.TER.ENRL.FE,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15958,SE.TER.ENRL.FE.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",57,
15959,SE.TER.ENRL.TC.ZS,"Relación alumno-maestro, nivel terciario",,Tertiary school pupil-teacher ratio is the average number of pupils per teacher in tertiary school.,"Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15960,SE.TER.ENRR,"Inscripción escolar, nivel terciario (% bruto)",,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15961,SE.TER.ENRR.FE,"Inscripción escolar, nivel terciario, mujeres (% bruto)",,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), mujeres. Corresponde al número total de mujeres matriculadas en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total de mujeres en el grupo etario cinco años después de finalizar la enseñanza secundaria.  ","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15962,SE.TER.ENRR.MA,"Inscripción escolar, nivel terciario, varones (% bruto)",,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), varones. Corresponde al número total de varones matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total de varones en el grupo etario cinco años después de finalizar la enseñanza secundaria.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}, {'id': '17', 'value': 'Género'}]",2,Indicadores del desarrollo mundial
15963,SE.TER.GRAD.AG.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15964,SE.TER.GRAD.ED.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15965,SE.TER.GRAD.EN.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15966,SE.TER.GRAD.FE.AG.ZS,"Proporción de mujeres graduadas en agricultura (%, educación superior)",,"Proporción de mujeres graduadas en agricultura (%, educación superior)",UNESCO Instituto de estadísticas,"[{'id': '4', 'value': 'Educación'}, {'id': '4', 'value': 'Educación'}]",14,Estadísticas sobre género
15967,SE.TER.GRAD.FE.ED.ZS,"Proporción de mujeres graduadas en educación (%, educación superior)",,"Proporción de mujeres graduadas en educaión (%, educación superior)",UNESCO Instituto de estadísticas,"[{'id': '4', 'value': 'Educación'}, {'id': '4', 'value': 'Educación'}]",14,Estadísticas sobre género
15968,SE.TER.GRAD.FE.EN.ZS,"Mujeres con educación terciaria como porcentaje del total de graduados en ingeniería, industria y construcción",,"Mujeres con educación terciaria como porcentaje del total de graduados en ingeniería, industria y construcción",UNESCO Instituto de estadísticas,"[{'id': '4', 'value': 'Educación'}, {'id': '4', 'value': 'Educación'}]",14,Estadísticas sobre género
15969,SE.TER.GRAD.FE.HL.ZS,"Proporción de mujeres graduadas en salud (%, educación superior)",,"Proporción de mujeres graduadas en salud (%, educación superior)",UNESCO Instituto de estadísticas,"[{'id': '4', 'value': 'Educación'}, {'id': '4', 'value': 'Educación'}]",14,Estadísticas sobre género
15970,SE.TER.GRAD.FE.HU.ZS,"Proporción de mujeres graduadas en artes y humanidades (%, educación superior)",,"Proporción de mujeres graduadas en artes y humanidades (%, educación superior)",UNESCO Instituto de estadísticas,"[{'id': '4', 'value': 'Educación'}, {'id': '4', 'value': 'Educación'}]",14,Estadísticas sobre género
15971,SE.TER.GRAD.FE.OT.ZS,"Proporción de mujeres graduadas en otros temas no específicados (%, educación superior)",,"Proporción de mujeres graduadas en otros temas no específicados (%, educación superior)",UNESCO Instituto de estadísticas,"[{'id': '4', 'value': 'Educación'}, {'id': '4', 'value': 'Educación'}]",14,Estadísticas sobre género
15972,SE.TER.GRAD.FE.SC.ZS,Mujeres con educación terciaria como porcentaje del total de graduados en ciencia,,Mujeres con educación terciaria como porcentaje del total de graduados en ciencia,UNESCO Instituto de estadísticas,"[{'id': '4', 'value': 'Educación'}, {'id': '4', 'value': 'Educación'}]",14,Estadísticas sobre género
15973,SE.TER.GRAD.FE.SI.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",14,Estadísticas sobre género
15974,SE.TER.GRAD.FE.SS.ZS,"Proporción de mujeres graduadas en ciencias sociales, negocias y leyes (%, educación superior)",,"Proporción de mujeres graduadas en ciencias sociales, negocias y leyes (%, educación superior)",UNESCO Instituto de estadísticas,"[{'id': '4', 'value': 'Educación'}, {'id': '4', 'value': 'Educación'}]",14,Estadísticas sobre género
15975,SE.TER.GRAD.FE.SV.ZS,"Proporción de mujeres graduadas en servicios (%, educación superior)",,"Proporción de mujeres graduadas en servicios (%, educación superior)",UNESCO Instituto de estadísticas,"[{'id': '4', 'value': 'Educación'}, {'id': '4', 'value': 'Educación'}]",14,Estadísticas sobre género
15976,SE.TER.GRAD.HL.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15977,SE.TER.GRAD.HU.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15978,SE.TER.GRAD.OT.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15979,SE.TER.GRAD.SC.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15980,SE.TER.GRAD.SS.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15981,SE.TER.GRAD.SV.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15982,SE.TER.PRIV.ZS,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15983,SE.TER.SCIE.ZS,,,,,[],57,
15984,SE.TER.TCHR,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15985,SE.TER.TCHR.FE,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
15986,SE.TER.TCHR.FE.ZS,"Educacin terciaria, profesores (% de mujeres)",,"Porcentaje de maestras, educación superior. Corresponde al número de maestras en el nivel superior, expresado como porcentaje del total de docentes (varones y mujeres) en dicho nivel en un año escolar determinado. El término “docentes” se refiere a personas empleadas a tiempo completo o parcial, facultados oficialmente para guiar y dirigir la experiencia de aprendizaje de alumnos y estudiantes, independientemente de título académico o del medio de enseñanza (presencial y (o) a distancia). Esta definición excluye al personal educacional que no cumple funciones docentes activas (por ejemplo, directores y directoras de escuela que no imparten docencia) y personas que trabajan ocasionalmente o de manera voluntaria en instituciones educacionales.","Instituto de Estadística de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO).","[{'id': '4', 'value': 'Educación'}]",2,Indicadores del desarrollo mundial
15987,SE.TOT.ENRR,,,,,"[{'id': '4', 'value': 'Educación'}]",12,Estadísticas sobre educación
